Student ID,Gender,Counselor,ELL Status,Double Math,FRPL Status,Grade Level,Home Language,Date of Birth,Race/Ethnicity,Transfer Student,Special Education Status
2250776,Female,Lindsey Furczyk,No,,Free,10,Spanish,11/13/2006,Hispanic,No,No
2251089,Male,Aseneth Ruiz,Yes,,Free,10,Spanish,6/28/2006,Hispanic,No,No
2251059,Male,Aseneth Ruiz,Yes,,Free,10,Spanish,6/28/2006,Hispanic,No,No
2260698,Male,Lindsey Furczyk,No,,Free,9,English,6/5/2008,Hispanic,Yes,No
2240788,Female,Lindsey Furczyk,No,,Free,11,English,7/12/2006,Hispanic,No,No
2240789,Male,Lindsey Furczyk,Yes,,Free,11,Spanish,2/9/2006,Hispanic,No,No
2250777,Female,Lindsey Furczyk,No,,Paid,10,English,11/28/2006,Hispanic,No,No
2250529,Female,Lindsey Furczyk,No,Yes,Paid,10,English,4/15/2007,Hispanic,No,No
2240790,Female,Lindsey Furczyk,No,,Free,11,Spanish,9/24/2005,Hispanic,No,No
2260699,Male,Lindsey Furczyk,No,,Free,9,English,1/14/2008,Hispanic,Yes,No
2240791,Female,Lindsey Furczyk,Yes,,Free,11,Spanish,5/24/2006,Hispanic,No,No
2250779,Male,Lindsey Furczyk,Yes,,Free,10,Spanish,3/4/2007,Hispanic,No,No
2250780,Female,Lindsey Furczyk,No,,Free,10,English,7/18/2007,Hispanic,No,No
2260700,Male,Lindsey Furczyk,Yes,,Free,9,Spanish,7/22/2008,Hispanic,Yes,Yes
2260701,Male,Lindsey Furczyk,No,Yes,Free,9,English,2/8/2008,White,Yes,No
2240792,Male,Lindsey Furczyk,No,,Free,11,English,9/21/2005,Multiracial/Ethnic,No,Yes
2250781,Female,Lindsey Furczyk,No,,Free,10,English,2/22/2007,Black or African American,No,No
2251082,Male,Lindsey Furczyk,No,,Free,10,English,12/7/2005,Black or African American,Yes,Yes
2250782,Female,Lindsey Furczyk,No,,Paid,10,English,9/23/2006,Black or African American,No,No
2260702,Female,Lindsey Furczyk,No,,Paid,9,English,3/10/2008,Black or African American,Yes,No
2250783,Female,Lindsey Furczyk,No,,Free,10,English,12/5/2006,Multiracial/Ethnic,No,No
2240006,Male,Lindsey Furczyk,No,,Paid,11,English,2/14/2006,White,No,No
2250785,Male,Lindsey Furczyk,No,Yes,Paid,10,English,10/19/2006,Black or African American,No,No
4260889,Male,Lindsey Furczyk,No,,Free,9,English,11/19/2007,Multiracial/Ethnic,Yes,Yes
2260704,Male,Lindsey Furczyk,No,,Free,9,English,11/4/2007,Black or African American,Yes,No
2260836,Male,Lindsey Furczyk,No,,Paid,9,English,5/10/2008,White,Yes,No
2240796,Male,Lindsey Furczyk,No,,Free,11,English,7/6/2006,Black or African American,No,No
2260706,Male,Lindsey Furczyk,No,Yes,Free,9,English,4/7/2008,White,Yes,Yes
4250806,Female,Lindsey Furczyk,No,Yes,Free,10,English,11/9/2006,Hispanic,No,No
2251088,Female,Aseneth Ruiz,Yes,,Free,10,Spanish,10/2/2006,Hispanic,No,No
2250789,Male,Lindsey Furczyk,No,,Paid,10,English,1/15/2007,White,No,No
2250951,Male,Lindsey Furczyk,No,Yes,Free,10,English,3/12/2007,White,No,Yes
2260707,Female,Aseneth Ruiz,Yes,,Paid,9,Spanish,9/17/2007,White,Yes,No
2240798,Male,Lindsey Furczyk,No,,Paid,11,Spanish,11/12/2005,Hispanic,No,No
2250792,Male,Lindsey Furczyk,No,,Free,10,English,7/23/2007,Black or African American,No,No
4260777,Male,Lindsey Furczyk,No,,Free,9,English,12/25/2007,Hispanic,Yes,No
2260708,Male,Lindsey Furczyk,No,Yes,Free,9,English,7/21/2008,Black or African American,Yes,No
2260875,Female,Lindsey Furczyk,No,,Paid,9,English,12/10/2007,White,Yes,No
2250793,Male,Lindsey Furczyk,No,,Paid,10,English,1/21/2007,White,No,No
2250952,Female,Lindsey Furczyk,No,,Paid,10,English,7/23/2007,White,No,No
2240799,Male,Lindsey Furczyk,Yes,,Free,11,Spanish,1/3/2006,Hispanic,No,No
2260709,Male,Lindsey Furczyk,Yes,Yes,Free,9,Spanish,10/9/2007,Hispanic,Yes,Yes
2250794,Male,Lindsey Furczyk,No,Yes,Free,10,Spanish,8/24/2007,Hispanic,No,No
2240800,Male,Lindsey Furczyk,Yes,,Free,11,Spanish,8/30/2006,Hispanic,No,No
2250795,Male,Lindsey Furczyk,Yes,,Free,10,Spanish,10/9/2006,Hispanic,No,No
2260711,Male,Lindsey Furczyk,No,,Free,9,English,10/19/2007,Hispanic,Yes,No
2240785,Female,Lindsey Furczyk,No,,Free,11,English,9/29/2006,Black or African American,No,No
2260712,Male,Lindsey Furczyk,No,,Free,9,English,11/8/2007,White,Yes,No
2240802,Female,Lindsey Furczyk,No,,Free,11,English,7/31/2006,Hispanic,No,No
2231041,Male,Lindsey Furczyk,No,,Free,12,English,11/4/2004,Hispanic,No,Yes
2240803,Female,Lindsey Furczyk,No,,Free,11,English,8/3/2006,White,No,No
2241030,Female,Lindsey Furczyk,No,,Free,11,English,10/19/2005,Hispanic,No,No
2250800,Male,Lindsey Furczyk,No,Yes,Paid,10,English,6/26/2007,Black or African American,No,No
2260952,Male,Lindsey Furczyk,No,Yes,Free,9,English,2/27/2008,Black or African American,Yes,Yes
2230786,Male,Lindsey Furczyk,Yes,Yes,Free,12,Spanish,8/21/2005,Hispanic,No,No
2230787,Male,Lindsey Furczyk,No,,Free,12,English,8/9/2004,Hispanic,No,Yes
2241068,Female,Aseneth Ruiz,Yes,,Free,11,Spanish,4/14/2007,Hispanic,No,No
2240804,Male,Lindsey Furczyk,No,,Free,11,English,10/20/2005,Black or African American,No,No
4240820,Male,Lindsey Furczyk,No,,Paid,11,English,3/29/2006,Black or African American,No,Yes
2250802,Male,Lindsey Furczyk,No,,Free,10,English,9/10/2006,Hispanic,No,No
2250803,Male,Lindsey Furczyk,No,,Reduced,10,English,3/3/2007,Black or African American,Yes,No
2251090,Female,Lindsey Furczyk,No,Yes,Free,10,English,1/21/2007,Hispanic,Yes,No
2250804,Male,Lindsey Furczyk,No,,Paid,10,English,5/20/2007,White,No,Yes
2260990,Female,Lindsey Furczyk,No,Yes,Free,9,English,4/20/2008,Hispanic,Yes,No
2250805,Female,Lindsey Furczyk,No,,Free,10,English,5/31/2007,Black or African American,No,Yes
2240809,Female,Lindsey Furczyk,No,,Free,11,English,11/2/2005,Black or African American,No,No
2260717,Male,Aseneth Ruiz,Yes,,Free,9,Spanish,6/17/2008,Hispanic,Yes,No
2250807,Male,Lindsey Furczyk,No,,Paid,10,English,6/28/2007,Hispanic,No,No
2240810,Female,Lindsey Furczyk,No,,Free,11,English,2/3/2006,Hispanic,No,No
2260718,Female,Lindsey Furczyk,No,,Paid,9,English,2/19/2008,Black or African American,Yes,No
2230790,Male,Lindsey Furczyk,Yes,,Free,12,English,12/5/2004,Hispanic,No,No
2240813,Male,Lindsey Furczyk,No,,Free,11,Spanish,9/7/2005,Hispanic,No,No
2250811,Female,Lindsey Furczyk,No,,Free,10,Spanish,8/16/2007,Hispanic,No,No
2250812,Female,Lindsey Furczyk,No,,Free,10,Spanish,3/23/2007,Hispanic,No,No
2250813,Male,Lindsey Furczyk,Yes,,Paid,10,English,7/28/2007,Hispanic,No,Yes
2250814,Female,Lindsey Furczyk,No,,Free,10,English,9/26/2006,Hispanic,No,No
2260955,Male,Lindsey Furczyk,Yes,Yes,Free,9,English,2/13/2008,Hispanic,Yes,No
2240814,Female,Lindsey Furczyk,No,,Free,11,English,2/16/2006,Multiracial/Ethnic,No,No
2240815,Female,Lindsey Furczyk,No,,Paid,11,Spanish,9/22/2005,Hispanic,No,No
2250816,Male,Lindsey Furczyk,Yes,,Free,10,Spanish,7/15/2007,Hispanic,No,No
4260798,Female,Lindsey Furczyk,No,Yes,Free,9,Spanish,9/25/2007,Hispanic,Yes,No
2250815,Male,Lindsey Furczyk,No,,Free,10,English,5/17/2007,Hispanic,No,No
2240816,Male,Lindsey Furczyk,No,,Paid,11,Spanish,8/23/2006,Hispanic,No,No
2250817,Female,Lindsey Furczyk,No,,Free,10,English,12/23/2006,Black or African American,No,No
2240817,Female,Lindsey Furczyk,No,,Free,11,English,6/20/2006,Black or African American,No,No
2250818,Female,Lindsey Furczyk,No,,Free,10,English,4/27/2007,Hispanic,No,Yes
2240818,Male,Lindsey Furczyk,No,,Free,11,Spanish,6/13/2006,Hispanic,No,No
2250819,Female,Lindsey Furczyk,Yes,,Free,10,Spanish,6/15/2007,Hispanic,No,No
4260808,Male,Lindsey Furczyk,No,,Free,9,English,5/20/2008,Black or African American,Yes,No
2260828,Male,Lindsey Furczyk,No,Yes,Paid,9,English,12/2/2007,Black or African American,Yes,Yes
2250821,Female,Lindsey Furczyk,No,,Free,10,English,10/31/2006,Hispanic,No,No
2230810,Male,Lindsey Furczyk,Yes,,Free,12,Spanish,3/9/2005,Hispanic,No,Yes
2240819,Male,Lindsey Furczyk,No,,Paid,11,English,7/19/2006,Hispanic,No,Yes
2260723,Female,Lindsey Furczyk,No,,Free,9,Spanish,7/20/2008,Hispanic,Yes,No
2230811,Female,Lindsey Furczyk,No,,Free,12,English,8/9/2005,Multiracial/Ethnic,No,No
2250822,Female,Lindsey Furczyk,No,,Free,10,English,10/2/2006,Black or African American,No,No
2260724,Female,Lindsey Furczyk,No,Yes,Free,9,English,2/26/2008,Black or African American,Yes,No
2250823,Male,Lindsey Furczyk,No,Yes,Free,10,English,7/12/2006,Black or African American,No,No
2250995,Female,Lindsey Furczyk,No,Yes,Free,10,English,3/21/2007,Black or African American,No,Yes
2240822,Female,Lindsey Furczyk,No,,Free,11,English,2/23/2006,Black or African American,No,No
2260726,Female,Lindsey Furczyk,Yes,Yes,Free,9,Spanish,4/25/2008,Hispanic,Yes,No
2250826,Female,Lindsey Furczyk,No,,Free,10,English,10/19/2006,Hispanic,No,No
2260727,Female,Lindsey Furczyk,No,,Free,9,English,12/7/2007,Hispanic,Yes,No
2250828,Female,Lindsey Furczyk,No,,Free,10,English,12/16/2006,Black or African American,No,Yes
2250829,Female,Lindsey Furczyk,No,Yes,Free,10,English,3/9/2007,Black or African American,No,No
2240825,Female,Lindsey Furczyk,No,,Free,11,English,5/9/2005,Black or African American,No,No
2240826,Female,Lindsey Furczyk,No,,Free,11,Spanish,6/27/2006,Hispanic,No,No
2260728,Female,Lindsey Furczyk,Yes,,Free,9,Spanish,11/10/2007,Hispanic,Yes,Yes
2240827,Female,Lindsey Furczyk,No,,Paid,11,English,6/30/2006,White,No,No
2260729,Male,Lindsey Furczyk,No,,Paid,9,English,6/10/2008,Hispanic,Yes,No
4250846,Female,Lindsey Furczyk,No,,Free,10,English,2/26/2007,Hispanic,No,No
4250848,Female,Aseneth Ruiz,No,Yes,Free,10,Spanish,6/18/2007,Hispanic,Yes,No
2260731,Female,Aseneth Ruiz,Yes,Yes,Reduced,9,Spanish,3/26/2008,Hispanic,Yes,No
2260732,Female,Aseneth Ruiz,No,,Free,9,Spanish,1/13/2008,Hispanic,Yes,No
2260733,Male,Aseneth Ruiz,No,Yes,Free,9,English,9/8/2007,Hispanic,Yes,No
2250982,Male,Aseneth Ruiz,Yes,Yes,Free,10,English,8/7/2007,Hispanic,No,No
2250830,Male,Aseneth Ruiz,Yes,Yes,Free,10,Spanish,4/30/2007,Hispanic,No,No
2240830,Male,Aseneth Ruiz,No,,Free,11,Spanish,5/15/2006,Hispanic,No,No
2250831,Female,Aseneth Ruiz,Yes,,Free,10,English,8/16/2007,Hispanic,No,No
2240831,Female,Aseneth Ruiz,No,Yes,Free,11,Spanish,8/29/2006,Hispanic,No,No
2250832,Male,Aseneth Ruiz,Yes,,Free,10,Spanish,3/26/2007,Hispanic,No,No
2240996,Female,Aseneth Ruiz,Yes,,Free,11,Spanish,3/24/2004,Hispanic,No,No
2250833,Female,Aseneth Ruiz,No,Yes,Free,10,Spanish,1/19/2007,Hispanic,No,No
2260734,Female,Aseneth Ruiz,No,,Free,9,English,5/17/2008,Hispanic,Yes,No
2250835,Male,Aseneth Ruiz,No,,Free,10,English,3/12/2007,White,No,Yes
2260847,Female,Aseneth Ruiz,No,,Paid,9,English,8/16/2008,Hispanic,Yes,No
2250836,Female,Aseneth Ruiz,No,,Paid,10,English,8/20/2007,Hispanic,No,Yes
2240832,Female,Aseneth Ruiz,No,,Reduced,11,English,1/20/2006,Hispanic,No,Yes
2260730,Female,Aseneth Ruiz,Yes,,Free,9,Spanish,9/1/2007,Hispanic,Yes,No
2260736,Male,Aseneth Ruiz,No,,Free,9,Spanish,8/11/2008,Hispanic,Yes,No
2260737,Male,Aseneth Ruiz,No,Yes,Free,9,English,12/4/2007,Hispanic,Yes,No
2250837,Male,Aseneth Ruiz,Yes,,Free,10,Spanish,1/30/2007,Hispanic,No,No
2260738,Female,Aseneth Ruiz,Yes,Yes,Reduced,9,English,11/26/2007,Hispanic,Yes,No
2240834,Female,Aseneth Ruiz,Yes,,Reduced,11,Spanish,9/26/2005,Hispanic,No,No
2240833,Female,Aseneth Ruiz,No,,Free,11,Spanish,7/15/2006,Hispanic,No,No
2241113,Female,Aseneth Ruiz,Yes,,Free,11,Spanish,3/4/2006,Hispanic,No,No
4260909,Male,Aseneth Ruiz,Yes,,Free,9,Spanish,9/30/2007,Hispanic,Yes,Yes
2260735,Male,Aseneth Ruiz,Yes,,Free,9,English,12/1/2007,Hispanic,Yes,No
2240835,Female,Aseneth Ruiz,No,,Paid,11,English,9/21/2005,Hispanic,No,No
2260740,Male,Aseneth Ruiz,No,,Paid,9,English,12/28/2007,Hispanic,Yes,No
2250978,Male,Aseneth Ruiz,No,Yes,Free,10,English,10/23/2006,Black or African American,No,No
2240836,Female,Aseneth Ruiz,No,,Free,11,Spanish,2/15/2005,Hispanic,No,No
2260741,Female,Aseneth Ruiz,Yes,,Free,9,Spanish,8/30/2008,Hispanic,Yes,No
2250985,Male,Aseneth Ruiz,No,,Paid,10,English,10/4/2006,Hispanic,No,No
2250838,Male,Aseneth Ruiz,No,,Free,10,English,3/15/2007,Hispanic,No,Yes
2260742,Female,Aseneth Ruiz,No,,Free,9,Spanish,2/2/2008,Hispanic,Yes,No
2250839,Female,Aseneth Ruiz,No,,Free,10,Spanish,6/19/2007,Hispanic,No,No
2260743,Male,Aseneth Ruiz,No,,Free,9,English,5/19/2008,Hispanic,Yes,No
2260746,Male,Aseneth Ruiz,No,,Free,9,Spanish,9/6/2007,Hispanic,Yes,No
2240837,Female,Aseneth Ruiz,No,,Free,11,Spanish,10/19/2005,Hispanic,No,No
2260744,Female,Aseneth Ruiz,No,,Reduced,9,Spanish,9/9/2008,American Indian or Alaskan Nat,Yes,No
2260745,Female,Aseneth Ruiz,No,Yes,Free,9,Spanish,12/6/2007,Hispanic,Yes,No
2240839,Male,Aseneth Ruiz,No,Yes,Free,11,English,1/15/2006,Hispanic,No,No
2250842,Male,Aseneth Ruiz,Yes,,Paid,10,Spanish,9/9/2006,Hispanic,No,Yes
2260747,Female,Aseneth Ruiz,Yes,,Free,9,Spanish,4/20/2008,Hispanic,Yes,No
2240867,Male,Aseneth Ruiz,No,Yes,Free,11,English,1/15/2006,Hispanic,No,No
4250865,Male,Aseneth Ruiz,Yes,,Paid,10,English,4/12/2007,Hispanic,No,No
2260748,Male,Aseneth Ruiz,No,,Free,9,English,4/15/2008,Hispanic,Yes,No
2251066,Female,Aseneth Ruiz,Yes,,Free,10,Spanish,8/4/2006,American Indian or Alaskan Nat,No,No
2241085,Female,Aseneth Ruiz,Yes,,Free,11,Spanish,1/21/2005,Hispanic,No,No
2240842,Female,Aseneth Ruiz,No,Yes,Free,11,English,1/16/2006,Hispanic,No,No
2250844,Male,Aseneth Ruiz,No,,Free,10,English,1/5/2007,Hispanic,No,No
2250845,Female,Aseneth Ruiz,Yes,,Free,10,Spanish,3/7/2007,Hispanic,No,No
2260749,Male,Aseneth Ruiz,Yes,Yes,Free,9,English,5/24/2008,Hispanic,Yes,No
4250867,Male,Aseneth Ruiz,Yes,,Free,10,English,3/3/2007,Hispanic,No,Yes
2260750,Female,Aseneth Ruiz,No,,Paid,9,English,2/25/2009,White,Yes,No
2260752,Female,Aseneth Ruiz,No,,Paid,9,English,2/25/2009,White,Yes,No
2250847,Female,Aseneth Ruiz,Yes,Yes,Free,10,Spanish,3/25/2007,Hispanic,No,No
2240843,Female,Aseneth Ruiz,No,,Reduced,11,Spanish,8/25/2006,Hispanic,No,No
2260751,Female,Aseneth Ruiz,Yes,Yes,Free,9,English,11/18/2007,Hispanic,Yes,No
2260753,Male,Aseneth Ruiz,Yes,,Free,9,Spanish,1/17/2008,Hispanic,Yes,No
2260914,Male,Aseneth Ruiz,Yes,,Free,9,Spanish,4/21/2008,Hispanic,Yes,No
2251054,Male,Aseneth Ruiz,Yes,,Free,10,Spanish,12/28/2006,Hispanic,No,No
2260754,Female,Aseneth Ruiz,Yes,,Reduced,9,English,12/13/2007,Hispanic,Yes,Yes
2251045,Male,Aseneth Ruiz,Yes,,Free,10,English,3/8/2007,Hispanic,No,No
2250848,Female,Aseneth Ruiz,No,,Paid,10,English,8/7/2007,Hispanic,No,No
2250849,Female,Aseneth Ruiz,No,,Free,10,English,11/11/2006,Hispanic,No,No
2240844,Male,Aseneth Ruiz,No,Yes,Free,11,Spanish,3/7/2006,Hispanic,No,No
2240845,Male,Aseneth Ruiz,No,,Free,11,English,6/19/2006,Hispanic,No,No
2260755,Female,Aseneth Ruiz,Yes,,Free,9,English,6/22/2007,Hispanic,Yes,No
2240846,Male,Aseneth Ruiz,Yes,,Free,11,English,9/25/2005,Hispanic,No,No
2250851,Female,Aseneth Ruiz,Yes,,Free,10,Spanish,9/15/2006,Hispanic,No,No
2240848,Female,Aseneth Ruiz,No,,Free,11,Spanish,10/28/2005,Hispanic,No,No
2250850,Male,Aseneth Ruiz,No,,Free,10,Spanish,5/18/2007,Hispanic,No,No
2241018,Male,Aseneth Ruiz,No,,Reduced,11,English,11/8/2005,Hispanic,No,No
2240849,Female,Aseneth Ruiz,No,,Free,11,Spanish,3/29/2006,Hispanic,No,No
2250852,Female,Aseneth Ruiz,No,,Paid,10,Spanish,6/4/2007,Hispanic,No,No
2240850,Female,Aseneth Ruiz,No,,Paid,11,Spanish,1/22/2006,Hispanic,No,No
2251013,Male,Aseneth Ruiz,Yes,,Free,10,English,5/10/2007,Hispanic,No,Yes
2250854,Female,Aseneth Ruiz,Yes,,Paid,10,Spanish,6/27/2007,Hispanic,No,No
2250855,Male,Aseneth Ruiz,No,,Paid,10,Spanish,8/18/2006,Hispanic,No,No
2251034,Female,Aseneth Ruiz,Yes,,Free,10,Spanish,9/12/2006,Hispanic,No,No
2241026,Female,Aseneth Ruiz,No,,Free,11,English,7/18/2006,Hispanic,No,No
2250984,Male,Aseneth Ruiz,Yes,,Free,10,English,8/22/2006,Hispanic,No,No
2240852,Female,Aseneth Ruiz,No,,Free,11,English,10/29/2005,White,No,No
2250856,Male,Aseneth Ruiz,No,Yes,Free,10,English,3/19/2007,White,No,Yes
2260757,Female,Aseneth Ruiz,Yes,,Free,9,English,7/5/2008,Hispanic,Yes,No
2241063,Male,Aseneth Ruiz,Yes,,Free,11,Spanish,1/8/2004,Hispanic,No,No
2240853,Male,Aseneth Ruiz,No,,Paid,11,Spanish,1/13/2006,Hispanic,No,No
2250857,Female,Aseneth Ruiz,No,,Free,10,Spanish,1/24/2007,Hispanic,No,No
2250858,Male,Aseneth Ruiz,No,Yes,Free,9,English,5/30/2007,White,Yes,Yes
2260758,Female,Aseneth Ruiz,No,,Free,9,English,1/29/2008,White,Yes,No
2260876,Female,Aseneth Ruiz,No,Yes,Free,9,English,10/3/2007,White,Yes,No
4240852,Female,Aseneth Ruiz,No,,Paid,11,English,11/7/2005,White,No,No
2250860,Female,Aseneth Ruiz,No,,Free,10,English,6/15/2007,Black or African American,No,No
2250861,Male,Aseneth Ruiz,No,,Paid,10,English,1/24/2007,Black or African American,No,No
2260759,Male,Aseneth Ruiz,No,Yes,Free,9,English,8/8/2008,Black or African American,Yes,Yes
2260760,Male,Aseneth Ruiz,No,Yes,Free,9,English,3/17/2008,Hispanic,Yes,No
2250003,Male,Aseneth Ruiz,No,,Paid,10,English,5/4/2007,White,No,No
2250863,Male,Aseneth Ruiz,No,,Paid,10,English,10/12/2006,White,No,No
2260761,Male,Aseneth Ruiz,No,,Free,9,English,2/2/2008,Hispanic,Yes,No
2260961,Male,Aseneth Ruiz,No,Yes,Free,9,English,12/14/2006,Black or African American,Yes,No
2250954,Female,Aseneth Ruiz,No,,Paid,10,English,1/29/2007,White,No,No
2260877,Female,Aseneth Ruiz,No,,Free,9,English,1/20/2008,Black or African American,Yes,No
4260832,Male,Aseneth Ruiz,No,,Free,9,English,5/28/2008,Black or African American,Yes,Yes
2260848,Female,Aseneth Ruiz,No,,Reduced,9,English,9/30/2008,White,Yes,No
2250865,Female,Aseneth Ruiz,No,,Paid,10,English,9/22/2006,White,No,No
2260878,Male,Aseneth Ruiz,No,Yes,Paid,9,English,4/1/2008,White,Yes,No
2240964,Female,Aseneth Ruiz,No,,Free,11,English,6/11/2006,Black or African American,No,No
2250866,Male,Aseneth Ruiz,No,,Free,10,English,2/17/2006,Black or African American,No,Yes
2240855,Male,Aseneth Ruiz,No,,Free,10,English,2/22/2006,Black or African American,No,Yes
2260764,Male,Aseneth Ruiz,No,,Free,9,English,7/12/2008,Hispanic,Yes,Yes
2240857,Female,Aseneth Ruiz,No,Yes,Paid,11,English,9/16/2005,Hispanic,No,No
2250870,Female,Aseneth Ruiz,No,,Free,10,English,8/23/2007,Black or African American,No,No
2240932,Male,Aseneth Ruiz,No,,Paid,11,English,11/22/2005,White,No,No
2251083,Female,Aseneth Ruiz,No,Yes,Free,10,English,1/23/2007,Hispanic,Yes,Yes
4240407,Female,Aseneth Ruiz,No,,Free,11,English,4/10/2006,Black or African American,No,No
2260973,Male,Aseneth Ruiz,No,Yes,Free,9,English,10/6/2007,Black or African American,Yes,No
2260766,Male,Aseneth Ruiz,No,Yes,Free,9,English,4/3/2008,Hispanic,Yes,No
2240858,Female,Aseneth Ruiz,No,Yes,Free,11,English,4/13/2006,Black or African American,No,No
2250871,Female,Aseneth Ruiz,No,,Free,10,English,2/5/2007,Multiracial/Ethnic,No,No
2250872,Female,Aseneth Ruiz,No,,Free,10,English,7/4/2007,White,No,No
2240859,Female,Aseneth Ruiz,No,,Free,11,English,1/1/2006,White,No,No
2260767,Female,Aseneth Ruiz,No,Yes,Free,9,English,4/25/2008,Black or African American,Yes,Yes
2240860,Male,Aseneth Ruiz,No,,Paid,11,English,5/15/2006,White,No,No
2260768,Female,Aseneth Ruiz,No,,Free,9,English,9/5/2008,Black or African American,Yes,No
2260769,Male,Aseneth Ruiz,No,,Free,9,English,12/20/2007,White,Yes,Yes
2240861,Female,Aseneth Ruiz,No,,Free,11,English,7/4/2006,White,No,No
2260770,Male,Aseneth Ruiz,No,,Free,9,English,2/15/2008,White,Yes,No
2260771,Male,Aseneth Ruiz,No,Yes,Free,9,English,7/16/2008,White,Yes,No
2250874,Male,Aseneth Ruiz,No,,Paid,10,English,6/10/2006,White,No,Yes
2250875,Female,Aseneth Ruiz,No,,Paid,10,English,6/16/2007,White,No,No
4240408,Male,Aseneth Ruiz,No,,Paid,11,English,6/12/2006,Black or African American,No,Yes
2260773,Female,Aseneth Ruiz,No,,Free,9,English,10/19/2007,Black or African American,Yes,No
2230889,Male,Aseneth Ruiz,No,,Free,12,English,12/21/2004,Black or African American,No,No
2260774,Female,Aseneth Ruiz,No,Yes,Free,9,English,1/25/2008,Black or African American,Yes,No
2250876,Male,Aseneth Ruiz,No,,Free,10,English,6/27/2007,Hispanic,No,Yes
4260842,Male,Aseneth Ruiz,No,Yes,Paid,9,English,3/5/2008,Black or African American,Yes,No
2260775,Male,Aseneth Ruiz,No,Yes,Free,9,English,1/19/2007,Multiracial/Ethnic,Yes,No
2240864,Male,Aseneth Ruiz,No,,Free,11,English,4/20/2006,Black or African American,No,No
2250997,Male,Aseneth Ruiz,No,,Free,10,English,3/8/2006,Black or African American,No,No
2260776,Male,Aseneth Ruiz,No,Yes,Free,9,English,9/19/2007,Black or African American,Yes,No
2241037,Female,Aseneth Ruiz,No,,Paid,11,English,1/7/2006,Black or African American,No,Yes
2260777,Male,Aseneth Ruiz,No,,Free,9,English,4/5/2008,Hispanic,Yes,No
2231107,Male,Aseneth Ruiz,No,,Free,12,English,2/25/2003,Black or African American,Yes,No
2250879,Female,Aseneth Ruiz,No,,Free,10,English,9/11/2006,Black or African American,No,No
2241078,Male,Aseneth Ruiz,No,Yes,Free,11,English,4/12/2006,White,Yes,No
2251046,Female,Aseneth Ruiz,No,,Free,10,English,1/23/2007,Black or African American,No,Yes
2260779,Male,Aseneth Ruiz,No,Yes,Free,9,English,1/25/2008,Black or African American,Yes,Yes
2260780,Female,Aseneth Ruiz,No,,Paid,9,English,11/16/2007,White,Yes,No
2260781,Female,Aseneth Ruiz,No,,Free,9,English,4/7/2008,Hispanic,Yes,No
2260925,Male,Aseneth Ruiz,No,Yes,Free,9,English,10/25/2007,Black or African American,Yes,No
2260782,Female,Aseneth Ruiz,No,Yes,Free,9,English,11/23/2007,Black or African American,Yes,No
2250885,Male,Aseneth Ruiz,No,,Paid,10,English,10/6/2006,White,No,No
2240967,Male,Aseneth Ruiz,No,,Free,11,English,12/29/2005,Black or African American,No,No
2260783,Male,Aseneth Ruiz,No,,Free,9,English,8/25/2008,White,Yes,No
2250886,Female,Aseneth Ruiz,No,,Free,10,English,7/6/2007,Black or African American,No,Yes
2240872,Male,Aseneth Ruiz,No,,Free,11,Spanish,1/8/2006,Hispanic,No,No
4231156,Female,Aseneth Ruiz,No,,Paid,12,English,12/8/2004,White,Yes,Yes
2240873,Female,Aseneth Ruiz,No,,Free,11,English,10/11/2005,Black or African American,No,No
2240874,Female,Aseneth Ruiz,No,Yes,Paid,11,Spanish,6/28/2006,Hispanic,No,No
2241109,Male,Aseneth Ruiz,Yes,,Free,11,English,12/3/2006,Hispanic,No,No
4260850,Female,Aseneth Ruiz,No,,Paid,9,English,2/12/2008,Hispanic,Yes,Yes
2260786,Female,Aseneth Ruiz,Yes,,Free,9,English,6/7/2008,Hispanic,Yes,No
2250890,Male,Aseneth Ruiz,No,,Paid,10,English,10/19/2006,White,No,No
2260787,Female,Aseneth Ruiz,Yes,,Free,9,English,2/3/2008,Hispanic,Yes,No
2260788,Male,Aseneth Ruiz,No,,Free,9,English,3/30/2008,Hispanic,Yes,No
2260789,Female,Aseneth Ruiz,No,,Free,9,Spanish,5/24/2008,Hispanic,Yes,No
2240878,Female,Aseneth Ruiz,Yes,Yes,Free,11,English,1/28/2006,Hispanic,No,No
2240879,Male,Aseneth Ruiz,No,,Free,11,Spanish,6/7/2006,Hispanic,No,No
2240880,Male,Aseneth Ruiz,No,,Paid,11,Spanish,1/2/2006,Hispanic,No,No
2240881,Female,Aseneth Ruiz,No,Yes,Paid,11,English,11/30/2005,Hispanic,No,No
2260790,Female,Aseneth Ruiz,Yes,,Free,9,English,2/12/2008,Hispanic,Yes,No
